customer_ID;shopping_pt;record_type;day;time;state;location;group_size;homeowner;car_age;car_value;risk_factor;age_oldest;age_youngest;married_couple;C_previous;duration_previous;A;B;C;D;E;F;G;cost
10038021;5;0;2;16:47;CT;10602;2;1;2;f;3;61;19;0;4;0;2;0;4;3;0;0;4;696
10038021;6;1;2;16:54;CT;10602;2;1;2;f;3;61;19;0;4;0;2;0;4;3;0;0;4;696
10038415;1;0;1;13:27;FL;13126;1;0;12;e;3;66;20;1;1;2;1;1;1;1;0;2;2;799
10038415;2;0;1;13:28;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;710
10038415;3;0;1;13:29;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038415;4;0;1;13:30;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038415;5;0;1;13:32;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038415;6;0;1;13:39;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038415;7;0;1;13:40;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038415;8;0;1;13:43;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038415;9;1;1;13:45;FL;13126;1;0;12;f;3;66;20;1;1;2;1;1;1;1;0;2;3;712
10038660;1;0;1;14:22;FL;12391;3;1;5;d;2;53;16;1;4;3;1;0;3;3;0;2;3;667
10038660;2;0;1;14:23;FL;12391;3;1;5;d;2;53;16;1;4;3;1;0;3;3;0;2;3;667
10038660;3;0;1;14:24;FL;12391;3;1;5;d;2;53;16;1;4;3;1;0;3;3;0;2;3;667
10038660;4;0;1;14:25;FL;12391;3;1;5;d;2;53;16;1;4;3;1;0;3;3;0;2;3;667
10038660;5;1;1;14:27;FL;12391;3;1;5;d;2;53;16;1;4;3;1;0;3;3;0;2;3;667
10038993;1;0;0;12:51;AL;14820;3;1;10;f;NA;59;16;1;3;1;1;1;3;3;1;1;1;661
10038993;2;0;0;12:52;AL;14820;3;1;10;f;NA;59;16;1;3;1;1;1;3;3;1;1;1;661
10038993;3;1;3;16:25;AL;14820;3;1;10;f;NA;59;16;1;3;1;1;1;3;3;1;1;2;674
10039115;1;0;0;09:49;AR;12801;3;1;5;f;3;73;21;1;4;15;1;1;2;2;1;2;3;648
10039115;2;0;0;09:50;AR;12801;3;1;5;f;3;73;21;1;4;15;2;1;1;1;0;3;3;620
10039115;3;0;0;09:51;AR;12801;3;1;5;f;3;73;21;1;4;15;2;1;1;1;0;3;3;632
10039115;4;0;0;09:52;AR;12801;3;1;5;f;3;73;21;1;4;15;1;1;1;1;0;2;3;644
10039115;5;0;0;09:53;AR;12801;3;1;5;f;3;73;21;1;4;15;1;1;1;1;0;2;1;637
10039115;6;0;0;10:05;AR;12801;3;1;5;f;3;73;21;1;4;15;1;1;1;1;0;2;3;659
10039115;7;0;0;10:06;AR;12801;3;1;5;f;3;73;21;1;4;15;1;1;1;1;0;2;3;659
10039115;8;0;0;10:07;AR;12801;3;1;5;f;3;73;21;1;4;15;2;1;1;1;0;3;2;640
10039115;9;1;0;10:48;AR;12801;3;1;5;f;3;73;21;1;4;15;2;1;1;1;0;3;3;654
10039234;1;0;0;15:00;DE;12198;2;0;9;e;4;55;23;1;1;4;0;0;1;1;0;0;2;643
10039234;2;0;0;15:01;DE;12198;2;0;9;e;4;55;23;1;1;4;1;0;3;1;0;2;4;715
10039234;3;0;0;15:01;DE;12198;2;0;9;e;4;55;23;1;1;4;1;0;3;1;1;2;1;710
10039234;4;0;0;15:02;DE;12198;2;0;9;e;4;55;23;1;1;4;1;0;3;1;1;2;1;707
10039234;5;0;0;15:29;DE;12198;2;0;9;e;4;55;23;1;1;4;1;0;2;1;1;2;1;700
10039234;6;0;0;15:29;DE;12198;2;0;9;e;4;55;23;1;1;4;1;0;1;1;0;2;4;708
10039234;7;1;2;14:59;DE;12198;2;0;9;e;4;55;23;1;1;4;2;0;1;1;0;3;2;682
10040059;1;0;3;14:47;FL;10793;2;0;1;d;1;75;25;0;2;10;1;0;1;1;1;2;2;772
10040059;2;0;3;14:49;FL;10793;1;0;1;d;1;75;25;0;2;10;1;1;2;3;1;2;3;638
10040059;3;0;3;14:50;FL;10793;1;0;1;d;1;75;25;0;2;10;1;1;2;3;1;2;3;628
10040059;4;0;3;16:16;FL;10793;1;0;1;d;1;75;25;0;2;10;1;1;2;3;1;2;3;645
10040059;5;0;3;20:23;FL;10793;1;0;1;d;1;75;25;0;2;10;1;1;2;3;1;2;3;645
10040059;6;0;3;20:25;FL;10793;1;0;1;d;1;75;25;0;2;10;1;1;2;3;1;2;3;645
10040059;7;1;3;20:30;FL;10793;1;0;1;d;1;75;25;0;2;10;1;1;2;3;1;2;3;645
10040496;1;0;4;15:43;FL;10100;3;1;1;e;3;46;22;1;4;2;1;1;3;3;1;2;3;708
10040496;2;0;4;15:49;FL;10100;2;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;671
10040496;3;0;4;15:50;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;694
10040496;4;0;4;15:51;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;702
10040496;5;0;4;16:01;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;706
10040496;6;0;4;16:01;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;706
10040496;7;0;4;16:03;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;706
10040496;8;0;4;16:03;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;706
10040496;9;1;4;16:16;FL;10100;3;1;1;e;3;46;22;1;4;2;1;0;3;3;0;2;3;706
10040968;1;0;4;11:35;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;680
10040968;2;0;4;11:38;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;683
10040968;3;0;4;11:38;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10040968;4;0;4;11:39;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10040968;5;0;4;11:44;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10040968;6;0;4;11:45;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10040968;7;0;4;11:48;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10040968;8;0;4;12:30;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10040968;9;1;4;12:49;AR;12379;3;1;2;f;NA;47;26;1;1;0;1;1;1;1;0;2;1;692
10041164;1;0;4;11:51;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;3;640
10041164;2;0;4;11:51;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;650
10041164;3;0;4;11:52;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;658
10041164;4;0;4;11:53;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;657
10041164;5;0;4;11:56;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;657
10041164;6;0;4;11:59;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;657
10041164;7;0;4;12:05;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;657
10041164;8;0;4;12:05;FL;10024;3;1;8;e;2;60;23;1;3;6;1;1;3;3;1;2;4;657
10041164;9;1;1;08:41;FL;10024;2;1;8;e;1;60;23;0;3;6;1;1;3;3;1;2;4;634
10041376;4;0;4;13:24;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;618
10041376;5;0;4;13:28;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;618
10041376;6;0;4;13:30;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;618
10041376;7;0;4;13:33;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;618
10041376;8;0;4;13:35;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;625
10041376;9;0;4;13:53;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;625
10041376;10;0;4;13:53;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;625
10041376;11;0;4;14:04;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;630
10041376;12;1;3;11:27;FL;12205;2;1;6;f;4;56;26;0;1;15;1;1;1;2;1;2;3;630
10041732;1;0;4;14:35;FL;14101;2;0;2;g;3;54;21;0;3;2;1;1;3;3;1;2;3;735
10041732;2;0;4;14:38;FL;14101;2;0;2;g;3;54;21;0;3;2;1;1;3;3;1;2;3;735
10041732;3;0;4;14:39;FL;14101;2;0;2;g;3;54;21;0;3;2;1;0;1;1;0;2;3;700
10041732;4;0;4;14:40;FL;14101;2;0;2;g;3;54;21;0;3;2;1;0;1;1;0;2;3;699
10041732;5;0;4;14:41;FL;14101;2;0;2;g;3;54;21;0;3;2;1;0;1;1;0;2;3;706
10041732;6;0;4;14:42;FL;14101;2;0;2;g;3;54;21;0;3;2;1;0;1;1;0;2;3;714
10041732;7;0;4;14:45;FL;14101;2;0;2;g;3;54;21;0;3;2;1;0;1;1;0;2;3;712
10041732;8;0;4;14:46;FL;14101;2;0;2;g;3;54;21;0;3;2;1;0;1;1;0;2;3;705
10041732;9;1;3;15:26;FL;14101;1;0;2;g;3;57;21;1;3;2;1;0;1;1;0;2;3;727
10042028;1;0;3;16:18;AR;12379;2;0;15;d;4;46;18;0;3;14;1;1;1;1;0;2;1;673
10042028;3;0;3;16:27;AR;12379;2;1;15;d;4;46;18;0;3;14;0;1;1;1;0;0;1;607
10042028;4;0;3;16:36;AR;12379;2;1;15;d;4;46;18;0;3;14;0;1;1;1;0;0;1;602
10042028;5;0;3;16:40;AR;12379;2;1;15;d;4;46;18;0;3;14;0;1;1;1;0;0;1;607
10042028;6;0;3;16:40;AR;12379;2;1;15;d;4;46;18;0;3;14;0;1;1;1;0;0;1;607
10042028;7;1;4;11:52;AR;12379;2;1;15;d;4;46;18;0;3;14;0;1;1;1;0;0;1;607
10042175;3;1;0;16:41;CO;11981;3;1;5;f;4;53;19;1;1;8;1;0;2;3;1;1;2;646
10042599;1;0;2;18:10;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;2;0;2;18:15;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;3;0;2;18:16;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;4;0;2;18:17;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;5;0;2;18:22;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;6;0;2;18:23;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;7;0;2;18:24;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042599;8;1;3;12:18;CO;11905;1;1;10;g;NA;49;16;0;3;6;1;1;3;3;1;2;2;613
10042621;6;1;0;14:27;AL;10738;1;1;3;g;NA;48;27;0;2;3;1;1;3;3;1;1;4;660
10042746;1;0;1;17:07;AR;10070;3;1;6;f;NA;50;22;1;1;15;0;0;2;2;0;0;1;574
10042746;2;0;1;17:08;AR;10070;3;1;6;f;NA;50;22;1;1;15;2;0;2;2;1;2;1;648
10042746;3;0;1;17:09;AR;10070;3;1;6;f;NA;50;22;1;1;15;2;0;2;2;1;2;1;651
10042746;4;1;1;15:36;AR;10070;3;1;6;f;NA;50;22;1;1;13;2;0;2;2;1;2;1;664
10042847;1;0;0;16:58;AL;10185;2;1;8;d;4;45;24;1;3;7;1;1;3;3;1;2;4;646
10042847;2;0;0;17:00;AL;10185;2;1;8;d;4;45;24;1;3;7;0;1;3;3;0;0;2;564
10042847;3;0;0;17:00;AL;10185;2;1;8;d;4;45;24;1;3;7;1;1;2;2;1;2;2;645
10042847;4;0;0;17:02;AL;10185;2;1;8;d;4;45;24;1;3;7;1;1;2;2;1;2;2;645
10042847;5;0;0;17:03;AL;10185;2;1;8;d;4;45;24;1;3;7;0;1;2;2;0;0;2;558
10042847;6;0;0;17:03;AL;10185;2;1;8;d;4;45;24;1;3;7;0;1;2;2;0;0;2;558
10042847;7;1;0;17:28;AL;10185;2;1;8;d;4;45;24;1;3;7;0;1;2;2;0;0;2;558
10043099;1;0;4;14:34;AL;10124;3;1;19;e;NA;45;22;1;2;4;1;1;2;2;0;2;1;623
10043099;2;0;4;14:36;AL;10124;3;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;577
10043099;3;0;4;14:37;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;4;0;4;14:38;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;5;0;4;14:47;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;6;0;4;14:48;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;7;0;4;14:49;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;8;0;4;14:51;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;9;0;4;14:56;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043099;10;1;4;15:14;AL;10124;2;1;19;e;NA;45;22;1;2;4;0;0;2;2;0;0;1;547
10043218;1;0;2;13:08;AR;12594;1;1;1;f;2;62;21;0;3;1;2;1;4;3;1;2;1;629
10043218;2;0;2;13:09;AR;12594;1;1;1;f;2;62;21;0;3;1;2;1;4;3;1;2;1;629
10043218;3;1;4;12:33;AR;12594;1;1;6;h;2;62;21;0;3;1;2;1;4;3;1;2;1;630
10043283;1;0;2;08:25;FL;11244;3;0;16;d;3;61;16;1;4;15;1;1;3;3;1;2;3;668
10043283;2;0;2;08:27;FL;11244;3;0;16;d;3;61;16;1;4;15;0;1;4;3;1;1;3;677
10043283;3;0;2;08:27;FL;11244;3;0;16;d;3;61;16;1;4;15;0;1;4;3;1;1;3;681
10043283;4;0;2;08:38;FL;11244;3;0;16;d;3;61;16;1;4;15;0;1;4;3;1;1;3;681
10043283;5;0;2;09:48;FL;11244;3;0;16;d;3;61;16;1;4;15;0;1;4;3;1;1;3;681
10043283;6;0;2;09:52;FL;11244;3;0;16;d;3;61;16;1;4;15;0;1;4;3;1;1;3;681
10043283;7;1;2;13:44;FL;11244;3;0;16;e;3;61;16;1;4;15;0;1;4;3;0;1;3;695
10043478;1;0;4;13:29;AR;10378;2;1;9;e;NA;56;19;0;1;1;2;1;2;3;1;1;1;677
10043478;2;0;4;13:29;AR;10378;2;1;9;e;NA;56;19;0;1;1;1;1;1;3;1;1;1;678
10043478;3;0;4;13:31;AR;10378;2;1;9;e;NA;56;19;0;1;1;1;1;1;3;1;1;1;709
10043478;4;0;4;13:32;AR;10378;2;1;9;e;NA;56;19;0;1;1;0;1;1;3;0;0;1;650
10043478;5;0;4;15:08;AR;10378;2;1;9;e;NA;56;19;0;1;1;0;1;1;3;0;0;1;650
10043478;6;0;4;15:28;AR;10378;2;1;9;e;NA;56;19;0;1;1;0;1;1;3;0;0;1;650
10043478;7;0;4;15:29;AR;10378;2;1;9;e;NA;56;19;0;1;1;0;1;1;3;0;0;1;660
10043478;8;1;4;15:46;AR;10378;2;1;9;e;NA;56;19;0;1;1;1;1;1;3;0;1;1;694
10043670;1;0;3;14:44;AL;13828;3;1;14;f;3;48;19;1;3;8;1;1;3;3;1;2;2;604
10043670;2;0;3;14:45;AL;13828;3;1;14;f;3;48;19;1;3;8;0;1;3;3;0;0;2;548
10043670;3;0;3;14:45;AL;13828;3;1;14;f;3;48;19;1;3;8;0;1;3;3;0;0;2;552
10043670;4;0;3;14:48;AL;13828;3;1;14;f;3;48;19;1;3;8;0;1;3;3;0;0;2;552
10043670;5;0;3;14:49;AL;13828;3;1;14;f;3;48;19;1;3;8;0;1;3;3;0;0;2;552
10043670;6;0;3;14:52;AL;13828;3;1;14;f;3;48;19;1;3;8;0;1;3;3;0;0;2;552
10043670;7;1;1;15:08;AL;13828;3;1;14;f;3;48;19;1;3;8;0;1;3;3;0;0;2;569
10043727;1;0;1;15:07;FL;11042;3;0;15;e;NA;57;22;1;3;5;0;0;3;3;0;2;4;563
10043727;2;0;1;15:10;FL;11042;3;1;15;e;1;57;22;1;3;5;0;0;1;2;0;2;4;581
10043727;3;0;1;15:12;FL;11042;3;1;15;e;1;57;22;1;3;5;0;0;1;2;0;2;4;578
10043727;4;0;1;15:15;FL;11042;3;1;15;e;1;57;22;1;3;5;0;0;1;2;0;2;4;578
10043727;5;1;1;15:19;FL;11042;3;1;15;e;1;57;22;1;3;5;0;0;1;2;0;2;4;578
10043916;4;0;2;10:24;CO;12218;4;1;10;f;3;47;16;1;2;14;0;0;3;3;0;0;1;596
10043916;5;1;3;15:15;CO;12218;4;1;10;g;3;47;16;1;2;14;0;0;3;3;0;0;1;607
10043924;1;0;1;14:16;AL;11694;2;1;11;d;2;56;18;0;2;9;0;0;2;3;0;0;4;601
10043924;2;0;1;14:16;AL;11694;2;1;11;d;2;56;18;0;2;9;0;1;2;3;0;0;4;602
10043924;3;0;1;14:17;AL;11694;2;1;11;d;2;56;18;0;2;9;0;1;2;3;0;0;4;609
10043924;4;0;1;14:18;AL;11694;2;1;11;d;2;56;18;0;2;9;0;1;2;3;0;0;2;612
10043924;5;0;1;14:18;AL;11694;2;1;11;d;2;56;18;0;2;9;0;1;2;3;0;0;2;614
10043924;6;0;1;14:22;AL;11694;2;1;11;d;2;56;18;0;2;9;0;1;2;3;0;0;2;614
10043924;7;1;1;14:31;AL;11694;2;1;11;d;2;56;18;0;2;9;0;1;2;3;0;0;2;606
10043968;1;0;3;13:13;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;1;2;4;637
10043968;2;0;3;13:14;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;602
10043968;3;0;3;13:14;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;617
10043968;4;0;3;13:15;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;617
10043968;5;0;3;13:30;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;617
10043968;6;0;3;13:32;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;617
10043968;7;0;3;13:33;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;617
10043968;8;0;3;13:34;CO;10110;2;1;3;d;2;56;19;0;4;4;1;1;3;3;0;2;2;617
10043968;9;1;3;18:06;CO;10110;2;0;3;d;2;56;19;0;1;0;2;1;3;3;0;1;3;691
10043969;3;1;3;13:00;FL;15730;2;0;1;f;1;45;16;1;3;5;1;0;3;3;1;2;3;666
10043993;1;0;2;16:17;AL;10588;2;1;11;f;NA;45;18;1;4;3;1;1;4;3;1;2;3;632
10043993;2;0;2;16:19;AL;10588;3;1;11;f;NA;45;18;1;4;3;1;1;4;3;1;2;3;666
10043993;3;1;2;10:37;AL;10588;3;1;11;f;NA;45;19;1;4;3;1;1;4;3;1;2;3;664
10044043;1;0;0;15:36;AR;10004;3;1;13;e;NA;54;16;1;1;15;0;0;1;1;0;0;2;615
10044043;2;0;0;15:37;AR;10004;3;1;13;e;NA;54;16;1;1;15;0;0;1;1;0;0;1;621
10044043;3;0;0;15:39;AR;10004;3;1;13;e;NA;54;16;1;1;15;0;0;1;1;0;0;1;621
10044043;4;0;0;15:41;AR;10004;3;1;13;e;NA;54;16;1;1;15;0;0;1;1;0;0;1;618
10044043;5;1;1;09:30;AR;10004;3;1;13;e;NA;54;16;1;1;15;0;0;1;1;0;0;1;621
10044108;1;0;3;08:11;FL;11722;1;0;13;g;NA;47;16;0;3;15;1;1;2;3;1;1;4;613
10044108;2;0;3;08:12;FL;11722;1;0;13;g;4;47;16;0;3;15;1;1;2;3;1;1;3;693
10044108;3;0;3;08:12;FL;11722;1;0;13;g;4;47;16;0;3;15;1;1;2;3;1;1;3;701
10044108;4;1;1;09:54;FL;11722;1;0;13;g;4;47;16;0;3;15;1;1;2;3;1;1;3;701
10044118;1;0;4;08:21;CT;13550;2;0;12;d;NA;48;25;0;2;1;1;0;3;3;1;0;4;749
10044118;2;0;4;08:23;CT;13550;2;0;12;d;NA;48;25;0;2;1;1;0;1;1;0;0;1;707
10044118;3;0;4;08:25;CT;13550;2;0;12;d;NA;48;25;0;2;1;0;0;1;1;0;0;1;662
10044118;4;0;4;08:43;CT;13550;2;0;12;d;NA;48;25;0;2;1;0;0;1;1;0;0;1;662
10044118;5;1;3;13:22;CT;13550;2;0;12;d;NA;48;25;0;2;1;0;0;1;1;0;0;1;666
10044289;1;0;0;14:56;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;2;2;0;0;2;585
10044289;2;0;0;14:57;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;2;2;0;0;2;589
10044289;3;0;0;14:58;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;1;2;0;0;2;584
10044289;4;0;0;14:58;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;1;1;0;0;2;584
10044289;5;0;0;15:00;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;1;1;0;0;2;590
10044289;6;0;0;15:02;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;1;1;0;0;2;590
10044289;7;1;0;15:14;AR;10052;3;1;15;e;NA;53;20;1;2;1;0;0;1;1;0;0;2;590
10044494;1;0;2;11:24;FL;14300;2;1;1;d;3;47;18;1;4;2;1;1;1;1;1;2;3;658
10044494;2;0;2;11:50;FL;14300;2;1;1;d;3;47;18;1;4;2;1;0;3;3;1;2;3;699
10044494;3;0;2;11:51;FL;14300;2;1;1;d;3;47;18;1;4;2;1;0;3;3;1;1;3;708
10044494;4;0;2;11:51;FL;14300;2;1;1;d;3;47;18;1;4;2;1;0;3;3;1;1;3;713
10044494;5;0;2;11:53;FL;14300;2;1;1;d;3;47;18;1;4;2;1;0;3;3;1;1;4;719
10044494;6;0;2;12:28;FL;14300;2;1;1;d;4;47;18;0;4;15;1;0;3;3;1;1;4;748
10044494;7;0;2;12:32;FL;14300;2;1;1;d;4;47;18;0;4;15;1;0;3;3;1;1;4;748
10044494;8;0;2;12:34;FL;14300;2;1;1;d;4;47;18;0;4;15;1;0;3;3;1;1;4;748
10044494;9;0;2;12:35;FL;14300;2;1;1;d;4;47;18;0;4;15;1;0;3;3;1;1;4;748
10044494;10;1;4;13:17;FL;14300;2;1;1;d;4;47;18;0;4;15;1;0;3;3;1;2;3;738
10044520;1;0;3;11:43;AL;11694;2;1;4;e;NA;54;23;0;1;2;0;0;1;1;0;0;4;637
10044520;2;0;3;11:45;AL;11694;2;1;4;e;NA;54;23;0;1;2;1;1;1;2;1;2;4;709
10044520;3;0;3;11:46;AL;11694;2;1;4;e;NA;54;23;0;1;2;1;1;1;2;1;2;4;701
10044520;4;0;3;11:48;AL;11694;2;1;4;e;NA;54;23;0;1;2;1;1;1;2;1;2;2;689
10044520;5;0;3;11:49;AL;11694;2;1;4;e;NA;54;23;0;1;2;1;1;1;2;1;2;2;689
10044520;6;1;3;11:59;AL;11694;2;1;4;e;NA;54;23;0;1;2;1;1;1;2;1;2;2;689
10044769;1;0;4;09:11;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;2;0;4;09:13;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;3;0;4;09:18;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;4;0;4;09:19;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;5;0;4;09:19;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;6;0;4;09:46;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;7;0;4;14:54;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044769;8;0;4;14:55;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;657
10044769;9;1;2;10:44;CT;10247;3;1;3;g;2;51;18;1;3;15;1;0;3;3;1;0;1;648
10044935;1;0;4;10:28;FL;12958;2;1;18;d;2;61;23;0;1;12;1;1;1;1;1;1;2;688
10044935;2;0;4;10:29;FL;12958;2;1;18;d;2;61;23;0;1;12;0;0;1;1;0;0;3;597
10044935;3;0;4;10:30;FL;12958;2;1;18;d;2;61;23;0;1;12;0;0;1;1;0;0;4;609
10044935;4;0;4;10:33;FL;12958;2;1;18;d;2;61;23;0;1;12;0;0;1;1;0;0;4;609
10044935;5;0;4;10:35;FL;12958;2;1;18;d;2;61;23;0;1;12;0;0;1;1;0;0;4;609
10044935;6;0;4;10:36;FL;12958;2;1;18;d;2;61;23;0;1;12;0;0;1;1;0;0;4;609
10044935;7;1;0;16:23;FL;12958;2;1;18;d;2;61;23;0;1;12;0;0;1;2;0;0;4;624
10045000;1;0;3;10:11;FL;10030;3;0;1;f;4;56;22;1;1;4;1;0;1;1;0;2;3;728
10045000;2;0;3;10:13;FL;10030;3;0;1;f;4;56;22;1;1;4;2;0;3;3;0;2;3;758
10045000;3;0;3;10:14;FL;10030;3;0;1;f;4;56;22;1;1;4;2;0;3;3;0;2;3;758
10045000;4;0;3;10:24;FL;10030;3;0;1;f;4;56;22;1;1;4;2;0;3;3;0;2;3;756
10045000;5;0;3;10:36;FL;10030;3;0;1;f;4;56;22;1;1;4;2;0;3;3;0;2;3;756
10045000;6;0;3;10:37;FL;10030;3;0;1;f;4;56;22;1;1;4;2;0;3;3;0;2;3;756
10045000;7;1;3;10:40;FL;10030;3;0;1;f;4;56;22;1;1;4;2;0;3;3;0;2;3;756
10045008;4;0;1;10:22;AL;10723;2;0;9;d;NA;53;16;0;1;1;1;1;1;1;1;2;2;747
10045008;5;0;1;10:24;AL;10723;2;0;9;d;NA;53;16;0;1;1;1;1;1;1;1;2;2;747
10045094;1;0;0;11:49;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;695
10045094;2;0;0;13:27;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;3;0;0;13:32;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;4;0;0;14:00;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;5;0;0;14:01;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;6;0;0;14:02;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;7;0;0;14:04;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;8;0;0;14:06;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
10045094;9;1;0;14:12;FL;10216;2;1;1;g;2;59;22;0;3;10;2;1;3;3;1;3;3;699
